transaction_id,account_id,transaction_date,amount,transaction_type,merchant,location,is_fraud,high_amount_flag,time_diff,rapid_txn_flag,prev_location,location_change_flag,fraud_flag,customer_id,balance,account_status,name,age,city,account_type,join_date
T0182,A150,2026-04-22 20:33:36,74716,Credit,Carson and Sons,Mezastad,0,True,522893.0,False,Port Steven,False,True,C150,175041,Active,Brian Nguyen,46,Johnton,Savings,2022-08-06
T0230,A151,2026-02-06 00:33:11,41687,Credit,Kelly LLC,Tommyhaven,0,False,,False,,False,False,C151,191200,Dormant,Karen Paul,25,Phillipsburgh,Savings,2023-01-03
T0727,A151,2026-02-12 00:08:25,69681,Credit,Lawrence-Miller,West Carla,0,True,516914.0,False,Tommyhaven,False,True,C151,191200,Dormant,Karen Paul,25,Phillipsburgh,Savings,2023-01-03
T0044,A151,2026-03-08 18:28:32,28832,Credit,Anderson Group,Smithland,0,False,2139607.0,False,West Carla,False,False,C151,191200,Dormant,Karen Paul,25,Phillipsburgh,Savings,2023-01-03
T0934,A151,2026-04-10 08:27:44,26423,Debit,Garrett Ltd,South Kaylaburgh,0,False,2815152.0,False,Smithland,False,False,C151,191200,Dormant,Karen Paul,25,Phillipsburgh,Savings,2023-01-03
T0829,A151,2026-04-12 15:44:35,62027,Credit,"Green, Scott and Williams",Baxterview,0,True,199011.0,False,South Kaylaburgh,False,True,C151,191200,Dormant,Karen Paul,25,Phillipsburgh,Savings,2023-01-03
T0911,A152,2026-01-21 19:37:48,98136,Debit,Allen-Abbott,Port Feliciaville,0,True,,False,,False,True,C152,183758,Blocked,Connor Lamb,53,New Carrie,Savings,2022-09-20
T0077,A152,2026-01-25 13:11:52,44509,Credit,"Johnson, Mueller and Silva",North Benjamin,0,False,322444.0,False,Port Feliciaville,False,False,C152,183758,Blocked,Connor Lamb,53,New Carrie,Savings,2022-09-20
T0209,A152,2026-04-06 19:43:42,5505,Debit,Long-Holland,New Tammy,0,False,6157910.0,False,North Benjamin,False,False,C152,183758,Blocked,Connor Lamb,53,New Carrie,Savings,2022-09-20
T0817,A152,2026-04-07 20:27:13,88506,Credit,Aguilar-Taylor,East Nicole,0,True,89011.0,False,New Tammy,False,True,C152,183758,Blocked,Connor Lamb,53,New Carrie,Savings,2022-09-20
T0775,A152,2026-04-19 07:59:27,4982,Debit,Wiggins-Ramos,Kaiserchester,0,False,991934.0,False,East Nicole,False,False,C152,183758,Blocked,Connor Lamb,53,New Carrie,Savings,2022-09-20
T0216,A153,2026-02-05 10:19:58,97393,Debit,"Welch, Walls and Copeland",Stacychester,0,True,,False,,False,True,C153,77355,Active,Jonathan Rosario,23,Justinview,Savings,2022-12-07
T0337,A153,2026-03-08 06:20:15,77125,Credit,Cruz and Sons,North Stacieborough,1,True,2664017.0,False,Stacychester,False,True,C153,77355,Active,Jonathan Rosario,23,Justinview,Savings,2022-12-07
T0925,A154,2026-01-09 09:31:10,96334,Debit,Hughes-Williams,West Jessicaburgh,0,True,,False,,False,True,C154,189955,Blocked,Rachel Glover,62,North Davidtown,Current,2021-07-30
T0453,A154,2026-02-16 02:45:33,71229,Debit,Bell and Sons,Scottberg,0,True,3258863.0,False,West Jessicaburgh,False,True,C154,189955,Blocked,Rachel Glover,62,North Davidtown,Current,2021-07-30
T0935,A154,2026-03-08 09:00:51,3269,Credit,Hardy-Wright,New David,0,False,1750518.0,False,Scottberg,False,False,C154,189955,Blocked,Rachel Glover,62,North Davidtown,Current,2021-07-30
T0830,A154,2026-03-21 16:46:19,96943,Credit,Spence-Jacobs,Port Ryan,0,True,1151128.0,False,New David,False,True,C154,189955,Blocked,Rachel Glover,62,North Davidtown,Current,2021-07-30
T0790,A155,2026-01-12 11:33:50,59190,Credit,"Watts, Lawrence and Lopez",Toddview,1,True,,False,,False,True,C155,92616,Active,Christian Miller,48,Coxburgh,Current,2023-10-21
T0612,A155,2026-02-02 07:34:58,93139,Credit,Johnson-Wallace,Wintersburgh,0,True,1800068.0,False,Toddview,False,True,C155,92616,Active,Christian Miller,48,Coxburgh,Current,2023-10-21
T0103,A155,2026-02-09 21:06:49,13578,Credit,Colon LLC,Jessicaport,0,False,653511.0,False,Wintersburgh,False,False,C155,92616,Active,Christian Miller,48,Coxburgh,Current,2023-10-21
T0822,A155,2026-02-14 21:49:20,88758,Debit,Martinez LLC,North Megan,0,True,434551.0,False,Jessicaport,False,True,C155,92616,Active,Christian Miller,48,Coxburgh,Current,2023-10-21
T0954,A155,2026-02-25 00:49:48,6339,Debit,Martin Group,West Darryl,0,False,874828.0,False,North Megan,False,False,C155,92616,Active,Christian Miller,48,Coxburgh,Current,2023-10-21
T0728,A155,2026-03-14 08:37:18,79148,Credit,"Copeland, Howard and Camacho",East Nathan,1,True,1496850.0,False,West Darryl,False,True,C155,92616,Active,Christian Miller,48,Coxburgh,Current,2023-10-21
T0043,A155,2026-03-31 04:55:09,4168,Credit,Velazquez-Rios,Ambermouth,0,False,1455471.0,False,East Nathan,False,False,C155,92616,Active,Christian Miller,48,Coxburgh,Current,2023-10-21
T0428,A155,2026-03-31 08:43:19,85338,Credit,Rosario Inc,Christinatown,1,True,13690.0,False,Ambermouth,False,True,C155,92616,Active,Christian Miller,48,Coxburgh,Current,2023-10-21
T0070,A155,2026-04-03 05:20:42,88403,Credit,"Smith, Barton and Nelson",Lake Wendyshire,0,True,247043.0,False,Christinatown,False,True,C155,92616,Active,Christian Miller,48,Coxburgh,Current,2023-10-21
T0308,A156,2026-01-25 10:31:24,20274,Credit,"Carter, Morgan and Grant",Laurenport,0,False,,False,,False,False,C156,129449,Dormant,Brandon Nguyen,25,West Stephaniemouth,Current,2025-03-13
T0132,A156,2026-01-26 13:01:54,75540,Debit,"Shaffer, Jackson and Hull",West Wesley,1,True,95430.0,False,Laurenport,False,True,C156,129449,Dormant,Brandon Nguyen,25,West Stephaniemouth,Current,2025-03-13
T0488,A156,2026-03-02 02:29:53,38831,Debit,Gibson-Wade,Morganfort,0,False,2986079.0,False,West Wesley,False,False,C156,129449,Dormant,Brandon Nguyen,25,West Stephaniemouth,Current,2025-03-13
T0323,A156,2026-03-05 23:20:46,34897,Debit,Davis LLC,Joneston,0,False,334253.0,False,Morganfort,False,False,C156,129449,Dormant,Brandon Nguyen,25,West Stephaniemouth,Current,2025-03-13
T0957,A156,2026-03-07 18:22:36,99662,Credit,Morris LLC,East Tinahaven,0,True,154910.0,False,Joneston,False,True,C156,129449,Dormant,Brandon Nguyen,25,West Stephaniemouth,Current,2025-03-13
T0347,A156,2026-03-19 03:41:11,4659,Debit,Hunt-Mays,South Joy,0,False,983915.0,False,East Tinahaven,False,False,C156,129449,Dormant,Brandon Nguyen,25,West Stephaniemouth,Current,2025-03-13
T0990,A156,2026-03-23 09:31:13,45047,Debit,Silva-Page,East Grant,0,False,366602.0,False,South Joy,False,False,C156,129449,Dormant,Brandon Nguyen,25,West Stephaniemouth,Current,2025-03-13
T0962,A156,2026-04-13 10:10:56,54843,Debit,Nguyen PLC,Mooreville,0,True,1816783.0,False,East Grant,False,True,C156,129449,Dormant,Brandon Nguyen,25,West Stephaniemouth,Current,2025-03-13
T0754,A156,2026-04-23 14:45:10,12999,Debit,Moore Ltd,Angelabury,0,False,880454.0,False,Mooreville,False,False,C156,129449,Dormant,Brandon Nguyen,25,West Stephaniemouth,Current,2025-03-13
T0897,A158,2026-01-05 00:30:22,63689,Credit,Hartman-Rose,Port Dustin,0,True,,False,,False,True,C158,132172,Dormant,Julie Miller,55,New Kristin,Savings,2025-01-27
T0843,A158,2026-02-28 14:37:20,69200,Debit,"Pope, Williams and Winters",Michaelfort,0,True,4716418.0,False,Port Dustin,False,True,C158,132172,Dormant,Julie Miller,55,New Kristin,Savings,2025-01-27
T0594,A158,2026-03-30 04:33:07,92612,Debit,Foster LLC,West Patrick,0,True,2555747.0,False,Michaelfort,False,True,C158,132172,Dormant,Julie Miller,55,New Kristin,Savings,2025-01-27
T0975,A159,2026-01-06 01:03:23,71537,Debit,"Murray, Dalton and Santos",Powellfurt,0,True,,False,,False,True,C159,33379,Dormant,Scott Foster,32,East Tyler,Current,2024-02-14
T0620,A159,2026-01-06 10:03:20,13293,Credit,Buchanan and Sons,South Paul,0,False,32397.0,False,Powellfurt,False,False,C159,33379,Dormant,Scott Foster,32,East Tyler,Current,2024-02-14
T0236,A159,2026-02-04 14:48:48,71060,Credit,"Ryan, Hunt and Kline",Lake Toddtown,0,True,2522728.0,False,South Paul,False,True,C159,33379,Dormant,Scott Foster,32,East Tyler,Current,2024-02-14
T0322,A159,2026-03-26 13:27:17,96593,Credit,"Peters, Hendricks and Hernandez",South Justin,0,True,4315109.0,False,Lake Toddtown,False,True,C159,33379,Dormant,Scott Foster,32,East Tyler,Current,2024-02-14
T0516,A160,2026-01-07 21:36:44,48109,Debit,May and Sons,Port Patricia,0,False,,False,,False,False,C160,26508,Dormant,Kevin Farmer,31,Moraleshaven,Current,2022-03-09
T0825,A160,2026-01-09 05:03:33,44592,Debit,Horne-Moran,Frankborough,0,False,113209.0,False,Port Patricia,False,False,C160,26508,Dormant,Kevin Farmer,31,Moraleshaven,Current,2022-03-09
T0074,A160,2026-03-07 14:09:38,99214,Debit,Pham Inc,New Isaacborough,0,True,4957565.0,False,Frankborough,False,True,C160,26508,Dormant,Kevin Farmer,31,Moraleshaven,Current,2022-03-09
T0225,A161,2026-01-22 23:04:22,71952,Credit,Thomas and Sons,Judithhaven,0,True,,False,,False,True,C161,171978,Dormant,Catherine Tucker,62,West Daletown,Current,2021-09-09
T0876,A161,2026-02-08 12:29:41,95085,Debit,Cain Ltd,Nancyfurt,0,True,1430719.0,False,Judithhaven,False,True,C161,171978,Dormant,Catherine Tucker,62,West Daletown,Current,2021-09-09
T0640,A161,2026-02-23 14:22:20,39122,Debit,"Booth, Lawrence and Hunt",West Kyleton,0,False,1302759.0,False,Nancyfurt,False,False,C161,171978,Dormant,Catherine Tucker,62,West Daletown,Current,2021-09-09
T0630,A161,2026-03-24 16:37:03,98882,Credit,Herrera-Taylor,East Andrea,0,True,2513683.0,False,West Kyleton,False,True,C161,171978,Dormant,Catherine Tucker,62,West Daletown,Current,2021-09-09
T0463,A161,2026-04-14 14:18:46,56631,Credit,"Jones, Huber and Simpson",Port Danieltown,0,True,1806103.0,False,East Andrea,False,True,C161,171978,Dormant,Catherine Tucker,62,West Daletown,Current,2021-09-09
T0059,A162,2026-01-03 21:04:57,61187,Credit,Silva-Frost,Markland,1,True,,False,,False,True,C162,165969,Active,Justin Brown,52,New Christopherborough,Current,2024-01-14
T0165,A162,2026-01-10 06:23:32,64056,Debit,"Davis, Owens and Perez",Robinsonview,1,True,551915.0,False,Markland,False,True,C162,165969,Active,Justin Brown,52,New Christopherborough,Current,2024-01-14
T0820,A162,2026-02-28 13:39:45,46269,Debit,Jones Inc,Michelletown,0,False,4259773.0,False,Robinsonview,False,False,C162,165969,Active,Justin Brown,52,New Christopherborough,Current,2024-01-14
T0977,A162,2026-03-11 17:19:19,94798,Debit,Smith-Key,Jacksontown,0,True,963574.0,False,Michelletown,False,True,C162,165969,Active,Justin Brown,52,New Christopherborough,Current,2024-01-14
T0140,A162,2026-04-08 16:56:00,65907,Credit,Bridges-Berry,West Lauren,0,True,2417801.0,False,Jacksontown,False,True,C162,165969,Active,Justin Brown,52,New Christopherborough,Current,2024-01-14
T0736,A163,2026-01-12 20:06:08,4389,Debit,"Lewis, Mcdonald and Hester",Deanbury,0,False,,False,,False,False,C163,77817,Dormant,Mackenzie Wolfe,43,Brittanyside,Current,2022-05-24
T0868,A163,2026-02-03 21:10:52,87700,Credit,Copeland Inc,New Heidi,1,True,1904684.0,False,Deanbury,False,True,C163,77817,Dormant,Mackenzie Wolfe,43,Brittanyside,Current,2022-05-24
T0205,A163,2026-03-18 17:35:25,85105,Debit,"Moss, Ruiz and Benitez",Port Kathleen,0,True,3702273.0,False,New Heidi,False,True,C163,77817,Dormant,Mackenzie Wolfe,43,Brittanyside,Current,2022-05-24
T0080,A164,2026-01-15 22:49:09,38069,Credit,Young-Carrillo,West Brittany,0,False,,False,,False,False,C164,186479,Blocked,Melissa Williams,59,New Michael,Savings,2023-01-30
T0391,A165,2026-01-13 21:40:09,78919,Credit,Cook-Macias,Hutchinsonborough,0,True,,False,,False,True,C165,62978,Blocked,Jason Solis,45,Marissaside,Current,2023-09-26
T0330,A165,2026-02-02 15:29:47,98775,Credit,"Williams, Murphy and Allen",North Davidhaven,0,True,1705778.0,False,Hutchinsonborough,False,True,C165,62978,Blocked,Jason Solis,45,Marissaside,Current,2023-09-26
T0635,A165,2026-04-22 15:58:55,22364,Credit,Davis-White,Johnsonmouth,0,False,6827348.0,False,North Davidhaven,False,False,C165,62978,Blocked,Jason Solis,45,Marissaside,Current,2023-09-26
T0169,A166,2026-02-02 14:22:51,75044,Credit,Fuller-Brown,Rogersfort,0,True,,False,,False,True,C166,128102,Blocked,Miss Meghan Tanner,39,Guerrachester,Current,2023-03-25
T0309,A166,2026-02-05 15:23:11,62925,Credit,Ayala Ltd,Paulaburgh,0,True,262820.0,False,Rogersfort,False,True,C166,128102,Blocked,Miss Meghan Tanner,39,Guerrachester,Current,2023-03-25
T0300,A166,2026-02-24 09:35:19,95432,Debit,Rodriguez-Barnes,Lake Debra,1,True,1620728.0,False,Paulaburgh,False,True,C166,128102,Blocked,Miss Meghan Tanner,39,Guerrachester,Current,2023-03-25
T0008,A166,2026-03-05 18:36:20,49288,Credit,Murphy and Sons,Elizabethfort,0,False,810061.0,False,Lake Debra,False,False,C166,128102,Blocked,Miss Meghan Tanner,39,Guerrachester,Current,2023-03-25
T0035,A166,2026-03-08 03:59:54,88582,Credit,"Gonzales, Rodriguez and Moore",Lake Katherine,0,True,206614.0,False,Elizabethfort,False,True,C166,128102,Blocked,Miss Meghan Tanner,39,Guerrachester,Current,2023-03-25
T0654,A166,2026-03-30 15:57:45,67372,Credit,Stone Group,North Joanne,0,True,1943871.0,False,Lake Katherine,False,True,C166,128102,Blocked,Miss Meghan Tanner,39,Guerrachester,Current,2023-03-25
T0792,A167,2026-01-17 23:36:32,90978,Debit,Dunn and Sons,Serranohaven,0,True,,False,,False,True,C167,59714,Blocked,Dr. Stephen Gray,58,Lake Guy,Savings,2022-08-03
T0842,A167,2026-01-19 15:17:46,38837,Debit,Smith-Jones,New Michelleville,0,False,142874.0,False,Serranohaven,False,False,C167,59714,Blocked,Dr. Stephen Gray,58,Lake Guy,Savings,2022-08-03
T0999,A167,2026-02-01 22:21:22,56016,Credit,Lee Ltd,Richardchester,1,True,1148616.0,False,New Michelleville,False,True,C167,59714,Blocked,Dr. Stephen Gray,58,Lake Guy,Savings,2022-08-03
T0141,A167,2026-02-05 20:18:52,98995,Credit,"Ball, Welch and Davis",Port Andrew,0,True,338250.0,False,Richardchester,False,True,C167,59714,Blocked,Dr. Stephen Gray,58,Lake Guy,Savings,2022-08-03
T0389,A167,2026-02-15 20:07:02,10732,Debit,Guzman Ltd,Montgomeryside,0,False,863290.0,False,Port Andrew,False,False,C167,59714,Blocked,Dr. Stephen Gray,58,Lake Guy,Savings,2022-08-03
T0333,A167,2026-02-17 06:05:54,21720,Debit,Stevenson and Sons,Heathertown,0,False,122332.0,False,Montgomeryside,False,False,C167,59714,Blocked,Dr. Stephen Gray,58,Lake Guy,Savings,2022-08-03
T0360,A167,2026-03-16 05:10:22,87034,Credit,"Willis, Cordova and Wilson",Geraldbury,1,True,2329468.0,False,Heathertown,False,True,C167,59714,Blocked,Dr. Stephen Gray,58,Lake Guy,Savings,2022-08-03
T0657,A167,2026-03-29 08:08:58,84178,Credit,Collins-Moore,East Mariashire,1,True,1133916.0,False,Geraldbury,False,True,C167,59714,Blocked,Dr. Stephen Gray,58,Lake Guy,Savings,2022-08-03
T0148,A167,2026-04-10 04:12:33,41056,Credit,Robertson-Johnson,Darrellton,0,False,1022615.0,False,East Mariashire,False,False,C167,59714,Blocked,Dr. Stephen Gray,58,Lake Guy,Savings,2022-08-03
T0164,A168,2026-02-04 23:32:07,30528,Debit,Padilla-Jacobs,Lake Caitlinview,0,False,,False,,False,False,C168,45057,Active,Amy Fisher,46,Robertton,Current,2023-08-22
T0603,A168,2026-02-14 03:53:30,11376,Debit,Mccall-Weber,Port Rebeccamouth,0,False,793283.0,False,Lake Caitlinview,False,False,C168,45057,Active,Amy Fisher,46,Robertton,Current,2023-08-22
T0422,A168,2026-02-16 17:39:18,82768,Debit,"Hall, Griffin and Carroll",North Shannon,0,True,222348.0,False,Port Rebeccamouth,False,True,C168,45057,Active,Amy Fisher,46,Robertton,Current,2023-08-22
T0913,A168,2026-02-16 21:58:10,15796,Debit,"Jacobs, Douglas and Avila",Tammyton,0,False,15532.0,False,North Shannon,False,False,C168,45057,Active,Amy Fisher,46,Robertton,Current,2023-08-22
T0015,A168,2026-03-18 04:28:35,6193,Credit,"Gonzalez, Sanchez and Aguilar",Port John,0,False,2529025.0,False,Tammyton,False,False,C168,45057,Active,Amy Fisher,46,Robertton,Current,2023-08-22
T0155,A168,2026-04-09 06:04:50,95805,Debit,Good-Roman,North Patriciaborough,0,True,1906575.0,False,Port John,False,True,C168,45057,Active,Amy Fisher,46,Robertton,Current,2023-08-22
T0019,A169,2026-01-10 06:58:39,75147,Debit,"Williams, Luna and Stewart",East Markberg,0,True,,False,,False,True,C169,112578,Blocked,Linda Jackson,23,Lake Gary,Savings,2021-08-02
T0448,A169,2026-01-28 02:44:53,50543,Credit,Ryan-Duffy,West Michael,1,True,1539974.0,False,East Markberg,False,True,C169,112578,Blocked,Linda Jackson,23,Lake Gary,Savings,2021-08-02
T0552,A169,2026-02-04 15:54:52,90519,Credit,Lucero-Maxwell,Port Ashley,1,True,652199.0,False,West Michael,False,True,C169,112578,Blocked,Linda Jackson,23,Lake Gary,Savings,2021-08-02
T0061,A169,2026-02-20 19:02:35,95308,Credit,Ortega Inc,Lake Lukeshire,0,True,1393663.0,False,Port Ashley,False,True,C169,112578,Blocked,Linda Jackson,23,Lake Gary,Savings,2021-08-02
T0055,A169,2026-03-07 22:38:09,42283,Credit,"Brewer, Salinas and Colon",North Kimberlyport,0,False,1308934.0,False,Lake Lukeshire,False,False,C169,112578,Blocked,Linda Jackson,23,Lake Gary,Savings,2021-08-02
T0578,A170,2026-01-05 20:10:02,66833,Debit,Jimenez-Romero,New Briannafort,0,True,,False,,False,True,C170,139462,Blocked,Jeffrey Young,22,Port Brianside,Current,2023-10-15
T0297,A170,2026-02-21 10:03:09,40185,Credit,Fernandez-Le,Yushire,0,False,4024387.0,False,New Briannafort,False,False,C170,139462,Blocked,Jeffrey Young,22,Port Brianside,Current,2023-10-15
T0244,A170,2026-03-16 11:42:26,76694,Debit,"Tran, Carr and Collins",Garymouth,1,True,1993157.0,False,Yushire,False,True,C170,139462,Blocked,Jeffrey Young,22,Port Brianside,Current,2023-10-15
T0955,A170,2026-04-19 14:25:51,3566,Debit,"Holloway, Le and Savage",Kaylafort,0,False,2947405.0,False,Garymouth,False,False,C170,139462,Blocked,Jeffrey Young,22,Port Brianside,Current,2023-10-15
T0752,A171,2026-01-12 06:29:12,42301,Credit,Hill-Fischer,Port Charlesshire,0,False,,False,,False,False,C171,165357,Blocked,Matthew Clarke,60,Lopezville,Current,2022-04-30
T0188,A171,2026-02-18 03:49:21,9325,Debit,Miller Group,West Marystad,0,False,3187209.0,False,Port Charlesshire,False,False,C171,165357,Blocked,Matthew Clarke,60,Lopezville,Current,2022-04-30
T0992,A171,2026-03-28 02:01:59,20093,Credit,Oliver and Sons,North Arthur,0,False,3276758.0,False,West Marystad,False,False,C171,165357,Blocked,Matthew Clarke,60,Lopezville,Current,2022-04-30
T0797,A172,2026-01-17 21:40:37,2928,Debit,Blevins and Sons,Annmouth,0,False,,False,,False,False,C172,7318,Dormant,Steven Cole,36,East Richard,Current,2021-12-03
T0691,A172,2026-01-24 02:33:57,58854,Debit,"Burke, West and Boyd",Lake Ashleyshire,1,True,536000.0,False,Annmouth,False,True,C172,7318,Dormant,Steven Cole,36,East Richard,Current,2021-12-03
T0943,A172,2026-02-09 16:37:05,29569,Credit,Hernandez-Simpson,Kellyhaven,0,False,1432988.0,False,Lake Ashleyshire,False,False,C172,7318,Dormant,Steven Cole,36,East Richard,Current,2021-12-03
T0878,A172,2026-03-08 04:36:34,91749,Debit,Anderson-Grant,Mccoyland,0,True,2289569.0,False,Kellyhaven,False,True,C172,7318,Dormant,Steven Cole,36,East Richard,Current,2021-12-03
T0581,A172,2026-03-16 09:07:56,36198,Credit,Fletcher Inc,Brettfurt,0,False,707482.0,False,Mccoyland,False,False,C172,7318,Dormant,Steven Cole,36,East Richard,Current,2021-12-03
T0959,A172,2026-03-18 08:31:43,29295,Credit,"Gardner, Allison and Guerra",Hernandezberg,0,False,170627.0,False,Brettfurt,False,False,C172,7318,Dormant,Steven Cole,36,East Richard,Current,2021-12-03
T0606,A172,2026-04-11 19:33:14,52758,Credit,"Ryan, Huffman and Koch",East Alejandro,0,True,2113291.0,False,Hernandezberg,False,True,C172,7318,Dormant,Steven Cole,36,East Richard,Current,2021-12-03
T0088,A173,2026-01-04 17:27:56,59675,Debit,"Freeman, Gonzales and Perez",Micheleside,0,True,,False,,False,True,C173,154982,Blocked,Andrea Pena,45,Port Alec,Current,2025-08-11
T0123,A173,2026-02-08 23:27:02,27409,Credit,Reynolds Group,Port Scottmouth,0,False,3045546.0,False,Micheleside,False,False,C173,154982,Blocked,Andrea Pena,45,Port Alec,Current,2025-08-11
T0065,A173,2026-02-19 22:08:39,56870,Debit,Stokes-Wheeler,South Shane,0,True,945697.0,False,Port Scottmouth,False,True,C173,154982,Blocked,Andrea Pena,45,Port Alec,Current,2025-08-11
T0203,A173,2026-02-27 08:12:46,24884,Debit,Walsh-Bullock,Marcusberg,0,False,641047.0,False,South Shane,False,False,C173,154982,Blocked,Andrea Pena,45,Port Alec,Current,2025-08-11
T0394,A173,2026-03-06 08:19:13,86901,Credit,"Valencia, Cole and Ruiz",New Taylor,0,True,605187.0,False,Marcusberg,False,True,C173,154982,Blocked,Andrea Pena,45,Port Alec,Current,2025-08-11
T0860,A173,2026-04-02 18:52:14,85934,Credit,Coleman LLC,Claudialand,0,True,2370781.0,False,New Taylor,False,True,C173,154982,Blocked,Andrea Pena,45,Port Alec,Current,2025-08-11
T0564,A173,2026-04-08 08:45:39,68618,Credit,Yoder-Austin,North Brentbury,0,True,482005.0,False,Claudialand,False,True,C173,154982,Blocked,Andrea Pena,45,Port Alec,Current,2025-08-11
T0005,A173,2026-04-16 22:08:36,15567,Credit,Whitaker-Odom,Berryview,0,False,739377.0,False,North Brentbury,False,False,C173,154982,Blocked,Andrea Pena,45,Port Alec,Current,2025-08-11
T0634,A174,2026-01-06 21:10:15,89075,Debit,"Decker, Jordan and Frye",North Donaldstad,1,True,,False,,False,True,C174,169159,Active,Donna Lewis,57,West Lauramouth,Savings,2024-05-16
T0523,A174,2026-02-09 23:54:51,7888,Credit,Caldwell Inc,Berryfurt,0,False,2947476.0,False,North Donaldstad,False,False,C174,169159,Active,Donna Lewis,57,West Lauramouth,Savings,2024-05-16
T0664,A174,2026-04-08 00:49:43,19057,Credit,Peterson and Sons,North Johnnymouth,0,False,4928092.0,False,Berryfurt,False,False,C174,169159,Active,Donna Lewis,57,West Lauramouth,Savings,2024-05-16
T0851,A174,2026-04-22 02:18:30,5815,Debit,Brown-Waters,North Nicoleville,0,False,1214927.0,False,North Johnnymouth,False,False,C174,169159,Active,Donna Lewis,57,West Lauramouth,Savings,2024-05-16
T0655,A175,2026-02-05 17:55:02,41589,Credit,Campbell PLC,East Robertberg,0,False,,False,,False,False,C175,140889,Blocked,Brittany Perez,56,Jennabury,Savings,2021-08-06
T0724,A175,2026-03-25 06:18:10,63968,Credit,Cruz-Ortiz,Loveshire,0,True,4105388.0,False,East Robertberg,False,True,C175,140889,Blocked,Brittany Perez,56,Jennabury,Savings,2021-08-06
T0904,A176,2026-01-01 18:15:35,94622,Debit,Sharp Inc,South Josephmouth,0,True,,False,,False,True,C176,11991,Dormant,David Smith,61,Johnport,Current,2023-10-07
T0014,A176,2026-01-05 19:08:10,63369,Debit,Nguyen and Sons,South Jessicaport,0,True,348755.0,False,South Josephmouth,False,True,C176,11991,Dormant,David Smith,61,Johnport,Current,2023-10-07
T0793,A176,2026-02-01 12:28:29,80924,Debit,Smith Inc,Jamesfort,0,True,2308819.0,False,South Jessicaport,False,True,C176,11991,Dormant,David Smith,61,Johnport,Current,2023-10-07
T0541,A176,2026-03-02 20:41:19,77114,Credit,Horton-Armstrong,Port Victoria,0,True,2535170.0,False,Jamesfort,False,True,C176,11991,Dormant,David Smith,61,Johnport,Current,2023-10-07
T0760,A176,2026-03-18 05:01:40,71057,Debit,Miller Ltd,North Danielbury,0,True,1326021.0,False,Port Victoria,False,True,C176,11991,Dormant,David Smith,61,Johnport,Current,2023-10-07
T0756,A176,2026-04-09 13:09:51,74449,Credit,"Martin, Todd and Palmer",West Erika,0,True,1930091.0,False,North Danielbury,False,True,C176,11991,Dormant,David Smith,61,Johnport,Current,2023-10-07
T0918,A176,2026-04-24 07:20:54,2658,Debit,Gray-Trujillo,East Kaylaview,0,False,1275063.0,False,West Erika,False,False,C176,11991,Dormant,David Smith,61,Johnport,Current,2023-10-07
T0575,A177,2026-01-08 06:00:51,47985,Debit,Hunter-Jensen,Hallport,0,False,,False,,False,False,C177,83232,Dormant,Margaret Sexton,50,North Miguel,Savings,2023-06-09
T0245,A177,2026-02-05 01:11:51,52872,Debit,Mahoney-Clark,Jenniferhaven,0,True,2401860.0,False,Hallport,False,True,C177,83232,Dormant,Margaret Sexton,50,North Miguel,Savings,2023-06-09
T0643,A177,2026-02-17 06:31:24,46937,Debit,Ward-Mathews,New Daniel,0,False,1055973.0,False,Jenniferhaven,False,False,C177,83232,Dormant,Margaret Sexton,50,North Miguel,Savings,2023-06-09
T0898,A177,2026-04-16 20:21:11,90405,Credit,Williams Inc,East Emma,0,True,5060987.0,False,New Daniel,False,True,C177,83232,Dormant,Margaret Sexton,50,North Miguel,Savings,2023-06-09
T0936,A177,2026-04-18 07:19:05,40637,Credit,Bond-Wright,New Josephville,0,False,125874.0,False,East Emma,False,False,C177,83232,Dormant,Margaret Sexton,50,North Miguel,Savings,2023-06-09
T0187,A177,2026-04-22 11:18:13,58005,Debit,"Levy, Hill and Wagner",Elliottbury,0,True,359948.0,False,New Josephville,False,True,C177,83232,Dormant,Margaret Sexton,50,North Miguel,Savings,2023-06-09
T0907,A178,2026-01-06 17:26:42,1360,Credit,Becker Ltd,Lake Christopher,0,False,,False,,False,False,C178,12713,Blocked,Sally Curtis,45,Hooverfort,Savings,2025-10-29
T0228,A178,2026-01-12 03:41:25,31142,Debit,Thompson and Sons,Vickihaven,0,False,468883.0,False,Lake Christopher,False,False,C178,12713,Blocked,Sally Curtis,45,Hooverfort,Savings,2025-10-29
T0311,A178,2026-02-08 02:07:23,49427,Debit,Kemp Ltd,Leonardburgh,0,False,2327158.0,False,Vickihaven,False,False,C178,12713,Blocked,Sally Curtis,45,Hooverfort,Savings,2025-10-29
T0440,A178,2026-02-13 16:08:59,37578,Debit,West-Pratt,North Larrymouth,0,False,482496.0,False,Leonardburgh,False,False,C178,12713,Blocked,Sally Curtis,45,Hooverfort,Savings,2025-10-29
T0933,A178,2026-03-01 01:09:50,2575,Credit,"Lewis, Delgado and Brown",Rojashaven,0,False,1328451.0,False,North Larrymouth,False,False,C178,12713,Blocked,Sally Curtis,45,Hooverfort,Savings,2025-10-29
T0211,A178,2026-03-02 02:13:37,53653,Credit,Coleman-Hogan,Hartmanside,0,True,90227.0,False,Rojashaven,False,True,C178,12713,Blocked,Sally Curtis,45,Hooverfort,Savings,2025-10-29
